"","SampleID","start_date","species","genotype","inoculum","comm","slope","lag","LDT"
"744","2023_05_10_LA1721_79_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.0010808,3273.40481678553,6.46354085073662
"745","2023_05_10_LA1721_80_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.0007633,5022.93852529081,6.81134649857819
"746","2023_05_10_LA1721_81_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.00056089,1914.80549637612,7.11947282951717
"747","2023_05_10_LA1721_82_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.0005739,1645.37238081791,7.09654247226829
"748","2023_05_10_LA1721_83_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.00094848,5276.59152101789,6.594136934155
"749","2023_05_10_LA1721_84_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.0008991,1704.05804616514,6.64760337439188
"750","2023_05_10_LA1721_85_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.00086443,4832.95659119058,6.68692730719757
"751","2023_05_10_LA1721_86_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.00043816,2381.59733970956,7.36641349690714
"752","2023_05_10_LA1721_87_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.00040927,2300.00001916569,7.43462255244153
"753","2023_05_10_LA1721_88_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.00064139,1555.06569567873,6.98535994114001
"754","2023_05_10_LA1721_89_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.00087159,1657.68549653389,6.67867850753078
"755","2023_05_10_LA1721_90_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.00084532,853.685895994906,6.70928238348866
"756","2023_05_10_LA1721_92_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.00102,1346.93735286941,6.52143973110429
"757","2023_05_10_LA1721_93_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.00074781,1629.83774624604,6.8318487023695
"758","2023_05_10_LA1721_94_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.00016838,1723.61699996744,8.32277430747309
"759","2023_05_10_LA1721_95_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.0007633,1920.00001576247,6.81134649857819
"760","2023_05_10_LA1721_96_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.00041525,945.600355966117,7.42011688888921
"761","2023_05_10_LA1721_97_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.0012445,3705.62112836917,6.32250851557496
"762","2023_05_10_LA1721_98_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.00055576,1031.79990188663,7.12866109099798
"763","2023_05_10_LA1721_99_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.0007288,762.52128591392,6.85759829143686
"764","2023_05_10_LA1721_100_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.00097771,1249.99999963865,6.56378453483697
"765","2023_05_10_LA1721_101_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.00071395,2857.94602356113,6.87818470550631
"766","2023_05_10_LA1721_102_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.00073907,4991.07135606003,6.8436049983222
"767","2023_05_10_LA1721_103_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.0010552,1440.69789066954,6.4875120359795
"768","2023_05_10_LA1721_104_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.0016905,1576.17274944768,6.01621801523467
"769","2023_05_10_LA1721_105_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.00088637,1145.66671743552,6.66186316672768
"770","2023_05_10_LA1721_106_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",5.1208e-05,2032.72747088478,9.51310186754291
"771","2023_05_10_LA1721_107_ss","2023_05_10","S. habrochaites","LA1721","ss","f",NA,NA,NA
"772","2023_05_10_LA1721_108_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.00045474,4066.31782374804,7.32927181033062
"773","2023_05_10_LA1721_109_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.00064309,963.542103072512,6.98271295404392
"774","2023_05_10_LA1721_110_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.00059854,4088.92681903505,7.05450428086681
"775","2023_05_10_LA1721_111_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.00075231,1569.09066012148,6.82584916433533
"776","2023_05_10_LA1721_112_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.0010391,1450.00000852061,6.50288740452401
"777","2023_05_10_LA1721_113_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.00050267,1142.76305854798,7.22906374620507
"778","2023_05_10_LA1721_114_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.00065339,1178.26060644269,6.96682344289352
"779","2023_05_10_LA1721_115_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.0007649,4544.07316247029,6.80925253105479
"780","2023_05_10_LA1721_116_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.0013592,969.062936060251,6.23434606702489
"781","2023_05_10_LA1721_117_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.0007038,4253.66904973448,6.89250341249513
"782","2023_05_10_LA1721_118_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.00051818,1403.15378553768,7.19867496513642
"783","2023_05_10_LA1721_119_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.00096797,2745.66404894675,6.57379654232182
"784","2023_05_10_LA1721_120_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.00036201,2964.08892779854,7.55732580162899
"785","2023_05_10_LA1721_121_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.00079978,4082.56339640357,6.76466094753412
"786","2023_05_10_LA1721_122_ss","2023_05_10","S. habrochaites","LA1721","ss","ok",0.00071461,3851.45602240079,6.8772606980485
"787","2023_05_10_LA1731_123_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00065171,3906.39593508406,6.96939795967834
"788","2023_05_10_LA1731_124_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00073767,3055.63374630371,6.84550106725706
"789","2023_05_10_LA1731_125_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00077446,4219.79174447027,6.79683162508277
"790","2023_05_10_LA1731_126_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00068474,973.740352948673,6.91995843321609
"791","2023_05_10_LA1731_127_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00028577,1266.72423698423,7.79381034590587
"792","2023_05_10_LA1731_128_ss","2023_05_10","S. habrochaites","LA1731","ss","f",NA,NA,NA
"793","2023_05_10_LA1731_129_ss","2023_05_10","S. habrochaites","LA1731","ss","f",NA,NA,NA
"794","2023_05_10_LA1731_130_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.0010004,3958.72041216503,6.54084243837915
"795","2023_05_10_LA1731_131_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00070959,2512.99626785544,6.88431029893299
"796","2023_05_10_LA1731_133_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.0010067,1218.59322058923,6.53456470364723
"797","2023_05_10_LA1731_134_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.0006207,1822.72807286501,7.018149763963
"798","2023_05_10_LA1731_135_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00073646,2514.09061802279,6.84714271388489
"799","2023_05_10_LA1731_136_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00085351,2523.9512441548,6.69964037875512
"800","2023_05_10_LA1731_137_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.0004833,3873.43131403824,7.26836005853157
"801","2023_05_10_LA1731_138_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00051706,4254.89670426124,7.20083871544934
"802","2023_05_10_LA1731_139_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00094709,4174.75898775352,6.59560351175344
"803","2023_05_10_LA1731_140_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00072448,3117.873757041,6.8635434812479
"804","2023_05_10_LA1731_141_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00091234,3809.99999773885,6.632984909766
"805","2023_05_10_LA1731_142_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00072479,1071.65090893137,6.86311567965851
"806","2023_05_10_LA1731_143_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.0015426,1415.66788080984,6.10777305388271
"807","2023_05_10_LA1731_144_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00059268,893.244191616746,7.06434301304208
"808","2023_05_10_LA1731_145_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00089295,4037.8516749568,6.6544670491151
"809","2023_05_10_LA1731_146_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.0014346,4745.40018363749,6.18035629369028
"810","2023_05_10_LA1731_147_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00047536,2784.81589347856,7.28492522566831
"811","2023_05_10_LA1731_148_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.0030833,816.767535548643,5.4152419064135
"812","2023_05_10_LA1731_149_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00031929,4417.05962840597,7.68289785666155
"813","2023_05_10_LA1731_150_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.0010114,3424.29619757297,6.52990684873673
"814","2023_05_10_LA1731_151_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00076941,4434.69931867768,6.80337365000825
"815","2023_05_10_LA1731_152_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.0010731,4003.73911336313,6.47069070244953
"816","2023_05_10_LA1731_153_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00078369,2331.75803520862,6.78498410338989
"817","2023_05_10_LA1731_154_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00061578,4447.94989084106,7.02610788049693
"818","2023_05_10_LA1731_155_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.0010019,4787.90532596191,6.53934416111739
"819","2023_05_10_LA1731_156_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.0012583,1311.97405263457,6.31148075478469
"820","2023_05_10_LA1731_157_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00070627,920.000018584864,6.88900003673885
"821","2023_05_10_LA1731_158_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00071877,3723.46750421856,6.87145621957123
"822","2023_05_10_LA1731_160_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00029508,1723.73381994616,7.76175113136651
"823","2023_05_10_LA1731_162_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.0007623,3864.70728496968,6.81265745838838
"824","2023_05_10_LA1731_163_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00059311,1310.19980630521,7.06361775811692
"825","2023_05_10_LA1731_164_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.0017422,862.806351877258,5.98609367599782
"826","2023_05_10_LA1731_165_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00090431,4451.24482483155,6.6418254154202
"827","2023_05_10_LA1731_166_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00077559,2996.81806857471,6.79537360734117
"828","2023_05_10_LA1731_167_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00069122,4998.28956460747,6.91053948512619
"829","2023_05_10_LA1731_168_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00079175,1128.22844640185,6.77475195196386
"830","2023_05_10_LA1731_169_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00061714,4222.84636048907,7.02390173484011
"831","2023_05_10_LA1731_172_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00046076,4805.9323747515,7.3161203373243
"832","2023_05_10_LA1731_173_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00073354,1593.41430320889,6.85111550822578
"833","2023_05_10_LA1731_174_ss","2023_05_10","S. habrochaites","LA1731","ss","f",NA,NA,NA
"834","2023_05_10_LA1731_175_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00098938,1837.94893690768,6.55191915306459
"835","2023_05_10_LA1731_176_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00063477,1149.9999996805,6.9957349088263
"836","2023_05_10_LA1731_177_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00068815,3865.94488281989,6.91499079995707
"837","2023_05_10_LA1731_178_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00080986,813.832115317843,6.75213624416077
"838","2023_05_10_LA1731_180_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.0005456,4578.23161546034,7.14711153085336
"839","2023_05_10_LA1731_182_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00093508,3147.75645178571,6.60836555025677
"840","2023_05_10_LA1731_184_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00068051,2772.05172688226,6.92615512032191
"841","2023_05_10_LA1731_185_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.0020109,2534.38303353417,5.84265997535059
"842","2023_05_10_LA1731_186_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.00064116,626.027658540088,6.98571860162493
"843","2023_05_10_LA1731_187_ss","2023_05_10","S. habrochaites","LA1731","ss","ok",0.0010041,4394.74543726801,6.53715074049722
"844","2023_05_10_LA1731_188_ss","2023_05_10","S. habrochaites","LA1731","ss","f",NA,NA,NA
"845","2023_05_10_LA1753_2_ss","2023_05_10","S. habrochaites","LA1753","ss","ok",0.00030628,4500.53217560643,7.72449792113769
"846","2023_05_10_LA1753_3_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"847","2023_05_10_LA1753_4_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"848","2023_05_10_LA1753_5_ss","2023_05_10","S. habrochaites","LA1753","ss","ok",0.00080394,5949.99999706832,6.75947299785404
"849","2023_05_10_LA1753_7_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"850","2023_05_10_LA1753_8_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"851","2023_05_10_LA1753_9_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"852","2023_05_10_LA1753_10_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"853","2023_05_10_LA1753_11_ss","2023_05_10","S. habrochaites","LA1753","ss","ok",0.00030006,1170.58587506788,7.74501518272374
"854","2023_05_10_LA1753_12_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"855","2023_05_10_LA1753_13_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"856","2023_05_10_LA1753_14_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"857","2023_05_10_LA1753_15_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"858","2023_05_10_LA1753_16_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"859","2023_05_10_LA1753_17_ss","2023_05_10","S. habrochaites","LA1753","ss","ok",0.00081762,4892.82964113017,6.74259995639283
"860","2023_05_10_LA1753_18_ss","2023_05_10","S. habrochaites","LA1753","ss","ok",0.00048183,1448.21726947522,7.27140628263969
"861","2023_05_10_LA1753_19_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"862","2023_05_10_LA1753_20_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"863","2023_05_10_LA1753_21_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"864","2023_05_10_LA1753_22_ss","2023_05_10","S. habrochaites","LA1753","ss","ok",0.00077451,8078.93096972683,6.7967670660532
"865","2023_05_10_LA1753_23_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"866","2023_05_10_LA1753_24_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"867","2023_05_10_LA1753_25_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"868","2023_05_10_LA1753_27_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"869","2023_05_10_LA1753_29_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"870","2023_05_10_LA1753_30_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"871","2023_05_10_LA1753_31_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"872","2023_05_10_LA1753_32_ss","2023_05_10","S. habrochaites","LA1753","ss","ok",0.00081756,6265.27766563914,6.74267334280903
"873","2023_05_10_LA1753_33_ss","2023_05_10","S. habrochaites","LA1753","ss","ok",0.0011097,1075.05263589417,6.43715264987609
"874","2023_05_10_LA1753_37_ss","2023_05_10","S. habrochaites","LA1753","ss","ok",0.0014142,1440.00003287856,6.19467835821247
"875","2023_05_10_LA1753_39_ss","2023_05_10","S. habrochaites","LA1753","ss","ok",0.00045955,1570.00001197654,7.31874988757849
"876","2023_05_10_LA1753_40_ss","2023_05_10","S. habrochaites","LA1753","ss","ok",0.0014945,8822.87040815894,6.13945065565862
"877","2023_05_10_LA1753_41_ss","2023_05_10","S. habrochaites","LA1753","ss","ok",0.00085551,5334.48668890017,6.69729985504796
"878","2023_05_10_LA1753_42_ss","2023_05_10","S. habrochaites","LA1753","ss","ok",0.00082657,6334.28228224228,6.73171302921305
"879","2023_05_10_LA1753_43_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"880","2023_05_10_LA1753_44_ss","2023_05_10","S. habrochaites","LA1753","ss","ok",0.000513,2677.94153516409,7.20872179221184
"881","2023_05_10_LA1753_45_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"882","2023_05_10_LA1753_46_ss","2023_05_10","S. habrochaites","LA1753","ss","ok",0.0012351,5678.30671722708,6.33009041993864
"883","2023_05_10_LA1753_47_ss","2023_05_10","S. habrochaites","LA1753","ss","ok",0.0015112,6668.67595985634,6.12833832119531
"884","2023_05_10_LA1753_48_ss","2023_05_10","S. habrochaites","LA1753","ss","ok",0.00092878,6072.94102058123,6.61512574039184
"885","2023_05_10_LA1753_49_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"886","2023_05_10_LA1753_51_ss","2023_05_10","S. habrochaites","LA1753","ss","ok",0.001613,5313.86494805504,6.0631465592574
"887","2023_05_10_LA1753_52_ss","2023_05_10","S. habrochaites","LA1753","ss","ok",0.0014547,7467.105868143,6.16644266460319
"888","2023_05_10_LA1753_53_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"889","2023_05_10_LA1753_54_ss","2023_05_10","S. habrochaites","LA1753","ss","ok",0.0030323,1229.39567914467,5.43192095092401
"890","2023_05_10_LA1753_55_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"891","2023_05_10_LA1753_56_ss","2023_05_10","S. habrochaites","LA1753","ss","ok",0.0005955,2405.53657969503,7.05959624858726
"892","2023_05_10_LA1753_57_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"893","2023_05_10_LA1753_58_ss","2023_05_10","S. habrochaites","LA1753","ss","ok",0.0013965,5694.16546320809,6.20727325199738
"894","2023_05_10_LA1753_59_ss","2023_05_10","S. habrochaites","LA1753","ss","ok",0.0010299,6419.58085783146,6.51178064825085
"895","2023_05_10_LA1753_60_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"896","2023_05_10_LA1753_61_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"897","2023_05_10_LA1753_62_ss","2023_05_10","S. habrochaites","LA1753","ss","ok",0.0011089,7587.52939885591,6.43787382542344
"898","2023_05_10_LA1753_63_ss","2023_05_10","S. habrochaites","LA1753","ss","ok",0.0010722,1604.12384665791,6.47152974598917
"899","2023_05_10_LA1753_64_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"900","2023_05_10_LA1753_65_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"901","2023_05_10_LA1753_66_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"902","2023_05_10_LA1753_67_ss","2023_05_10","S. habrochaites","LA1753","ss","ok",0.00021939,2863.15827730807,8.05814666943164
"903","2023_05_10_LA1753_68_ss","2023_05_10","S. habrochaites","LA1753","ss","ok",0.00095234,5907.56319087394,6.59007552349443
"904","2023_05_10_LA1753_69_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"905","2023_05_10_LA1753_70_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"906","2023_05_10_LA1753_71_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"907","2023_05_10_LA1753_73_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"908","2023_05_10_LA1753_74_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"909","2023_05_10_LA1753_75_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"910","2023_05_10_LA1753_76_ss","2023_05_10","S. habrochaites","LA1753","ss","ok",0.00034386,3918.8320059106,7.60876303959091
"911","2023_05_10_LA1753_77_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"912","2023_05_10_LA1753_78_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"913","2023_05_10_LA1753_80_ss","2023_05_10","S. habrochaites","LA1753","ss","ok",0.00026096,2563.18679404285,7.88463049850991
"914","2023_05_10_LA1753_81_ss","2023_05_10","S. habrochaites","LA1753","ss","ok",0.00072063,4375.9784923537,6.86887180796185
"915","2023_05_10_LA1753_82_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
"916","2023_05_10_LA1753_83_ss","2023_05_10","S. habrochaites","LA1753","ss","f",NA,NA,NA
